gene_name,logFC,logCPM,PValue,FDR,Condition
ENSG00000168329,-0.563094596917439,7.50328214534585,0.0506519712182691,1,Control
ENSG00000153395,-0.310515857344823,6.83850475273591,0.0512896556585768,1,Control
ENSG00000271503,-0.612275939031498,7.94319068072551,0.0528934019747003,1,Control
ENSG00000213809,-0.6254671564247,5.92750866011183,0.0529253482945263,1,Control
ENSG00000088179,-0.461790780661921,7.33217241749683,0.0530730610748497,1,Control
ENSG00000281103,-0.622216789743113,6.46514782995172,0.0564066706527287,1,Control
ENSG00000161405,-0.381648222803676,7.47684876110847,0.0573403748756154,1,Control
ENSG00000026751,-0.590128336913507,5.8218742223516,0.0613867585171911,1,Control
ENSG00000144136,-0.314025327084378,6.40111289814942,0.0616094873798352,1,Control
ENSG00000073861,-0.647703940030705,5.90190514487524,0.0621404998036979,1,Control
ENSG00000198804,-0.39884684124335,9.3011816387358,0.0655449819326487,1,Control
ENSG00000164483,-0.638311063251944,5.83469584322456,0.0655998514800937,1,Control
ENSG00000120129,-0.479314965119909,7.06695241722761,0.0677284866095213,1,Control
ENSG00000069702,-0.75698497706039,6.47590418780446,0.0677834514080726,1,Control
ENSG00000107262,0.496697677189875,7.6203018004296,0.0688715435953957,1,Control
ENSG00000163947,-0.384238516316054,6.57726234299779,0.0692933848951559,1,Control
ENSG00000167851,-0.209987626856923,6.98354854611085,0.0729733332180678,1,Control
ENSG00000163564,-0.565258831481722,5.85150004082805,0.0762432652041478,1,Control
ENSG00000112306,0.394922870446158,8.10145984638848,0.0789493226424038,1,Control
ENSG00000145287,-0.456090550685595,6.01664998176755,0.0792510082017865,1,Control
ENSG00000064393,-0.414834911967884,6.27118153175825,0.0806927009094474,1,Control
ENSG00000005844,-0.360039781906641,8.09013706455833,0.0810501867088662,1,Control
ENSG00000196323,-0.280607998119996,7.00410989574508,0.083191196714939,1,Control
ENSG00000167671,0.548847779230785,8.5606250715911,0.0837285154464955,1,Control
ENSG00000168229,-0.674622048372593,5.21912613632317,0.084693644047718,1,Control
ENSG00000136732,0.563227371003386,9.28620989770863,0.0855748972384162,1,Control
ENSG00000115738,-0.552932788068064,5.91119794111331,0.0866306178449357,1,Control
ENSG00000239713,-0.5091749574631,5.90970132640737,0.0869074496531907,1,Control
ENSG00000104904,0.413769629160676,10.0198365397709,0.0871711683420221,1,Control
ENSG00000170144,-0.298672283728222,6.46394459691402,0.0886521295222637,1,Control
ENSG00000115758,0.41860436093187,6.84288879666124,0.090258743480145,1,Control
ENSG00000115523,-0.762461228874787,8.29513485327714,0.0914478558528426,1,Control
ENSG00000131504,-0.269744732859406,7.18304853382582,0.0915723258168652,1,Control
ENSG00000047365,-0.345282750816586,7.25007101265613,0.0916291603777057,1,Control
ENSG00000118971,-0.391368449282667,7.24508339838674,0.0925626317756776,1,Control
ENSG00000160218,-0.231416880216162,6.66711984547765,0.0928467894047161,1,Control
ENSG00000198265,-0.247427187743934,7.24676639161465,0.0966238349275239,1,Control
ENSG00000197471,-0.427868248132486,7.03521363500173,0.0967987730700014,1,Control
ENSG00000197536,-0.296993025498159,6.77650961281716,0.0968164379556065,1,Control
ENSG00000101445,-0.394850149428076,5.94490103858636,0.101058157858645,1,Control
ENSG00000112576,-0.213753387574431,7.20274326970066,0.101379642523355,1,Control
ENSG00000090013,0.526978483016886,7.35846836194729,0.101499537728166,1,Control
ENSG00000125249,-0.568901251181301,5.86178328617753,0.102022126777193,1,Control
ENSG00000244734,0.596830909034624,17.7539895350593,0.102369745875521,1,Control
ENSG00000058668,-0.370841547371799,7.2594546898335,0.104802415278709,1,Control
ENSG00000204256,-0.192977470443186,7.32362722290317,0.105004918045018,1,Control
ENSG00000143774,0.494981657351864,8.62291821822738,0.107352121202703,1,Control
ENSG00000113441,-0.314065966753673,8.22512099625101,0.108077693695983,1,Control
ENSG00000163297,0.191962209795882,6.69280758622011,0.10889867170508,1,Control
ENSG00000010810,-0.315947115222674,7.26570218915681,0.112011527660348,1,Control
ENSG00000198938,-0.290298696935099,7.99687578274556,0.114144211556281,1,Control
ENSG00000138867,0.468595250373219,8.40622576313815,0.115524581693417,1,Control
ENSG00000188536,0.566049203451587,17.4043626623171,0.118815467021075,1,Control
ENSG00000078304,-0.266635410516345,7.82091176222548,0.120593352862503,1,Control
ENSG00000069667,-0.426890705782723,7.52003941309642,0.121866051634189,1,Control
ENSG00000135048,-0.211450307616215,6.77861633194982,0.123134947306474,1,Control
ENSG00000053254,-0.169396427847077,7.02715830711501,0.125271343905283,1,Control
ENSG00000116852,-0.214894107569132,7.08265765470144,0.12530623702792,1,Control
ENSG00000107263,-0.242190548083543,6.85416486286937,0.125836646016483,1,Control
ENSG00000152332,-0.255207290310579,7.76756639930177,0.126076583012941,1,Control
ENSG00000142634,-0.194964974311772,7.77417362528508,0.127519166432862,1,Control
ENSG00000118515,0.394462616135461,6.12136324901948,0.132359051510465,1,Control
ENSG00000138378,-0.458980846296156,5.9061777680611,0.13285725073624,1,Control
ENSG00000158711,-0.251685251781176,6.62543500511009,0.133054564263617,1,Control
ENSG00000013306,0.545826015123348,10.5672929810699,0.135161458190663,1,Control
ENSG00000099804,0.476054951818602,7.23115385020749,0.136367873154018,1,Control
ENSG00000172965,-0.295917911258376,6.48025271568375,0.137383954051315,1,Control
ENSG00000169554,-0.294389155679625,8.49453375655029,0.139263047861752,1,Control
ENSG00000107771,-0.299525905553667,6.19675907951626,0.140559220913049,1,Control
ENSG00000213121,-0.324517362608171,6.36388786318502,0.140582950749522,1,Control
ENSG00000181222,-0.394570431366161,5.91710708656753,0.142083092247467,1,Control
ENSG00000114933,-0.201213329708597,6.50312566211309,0.142195841881564,1,Control
ENSG00000221983,0.347912266918093,8.97079622016162,0.143074557821626,1,Control
ENSG00000142875,-0.319600475861501,6.47485733763783,0.145836832319456,1,Control
ENSG00000182162,-0.257098024494342,6.48772996738942,0.145841559769712,1,Control
ENSG00000055917,-0.154224851969723,7.12894252906224,0.146499025003131,1,Control
ENSG00000131018,-0.451204127818861,9.34558901919869,0.147452688406591,1,Control
ENSG00000063854,0.437952359487343,6.72324525613367,0.148085466260876,1,Control
ENSG00000118922,-0.307967732163576,6.90927685270029,0.151461218371893,1,Control
ENSG00000227507,0.367984367741622,6.12340537169155,0.151717301994222,1,Control
ENSG00000120137,-0.207760247438503,6.52447052299683,0.154190866895858,1,Control
ENSG00000101474,-0.232744689109322,7.05867292432914,0.154792404629164,1,Control
ENSG00000105701,0.482882834027805,10.3697049101027,0.155305313390355,1,Control
ENSG00000245164,-0.363820523873568,6.43676897138808,0.156053239691433,1,Control
ENSG00000129968,-0.301083432170065,6.75298963978602,0.157664957822654,1,Control
ENSG00000138767,-0.225416426415694,7.27588047511496,0.157822044830378,1,Control
ENSG00000124203,-0.294082894975438,6.55804044393563,0.158165958240152,1,Control
ENSG00000026950,-0.223880128777159,7.56799309262908,0.158790571756953,1,Control
ENSG00000173200,-0.359719035073136,6.07085771902936,0.159486903037572,1,Control
ENSG00000175489,0.281696734431204,6.91524671849276,0.159836164871106,1,Control
ENSG00000162777,-0.243195590144276,6.9737120383642,0.160382293923066,1,Control
ENSG00000100219,-0.359382782771517,6.5399934836827,0.16049194531616,1,Control
ENSG00000060138,0.505456891894873,9.01970894342831,0.162177909341529,1,Control
ENSG00000283907,-1.55645457408414,10.9675059860849,0.162275691929516,1,Control
ENSG00000117592,0.377642779583903,7.17744369554142,0.163211269395808,1,Control
ENSG00000132819,0.47687262263645,9.1856373139307,0.163707832150639,1,Control
ENSG00000145675,-0.265644096955608,7.00114814825032,0.164104031783289,1,Control
ENSG00000137193,0.371895157470981,8.47774669940031,0.164111030225331,1,Control
ENSG00000123405,0.354383427220561,7.39252005618155,0.166553696834088,1,Control
ENSG00000132359,-0.187405697471656,6.83847256689997,0.167377584778066,1,Control
ENSG00000137198,0.539635957928669,6.29351176553585,0.167942621978786,1,Control
ENSG00000206172,0.538640079882534,16.073198107628,0.168742406954482,1,Control
ENSG00000184007,-0.206551151449539,7.64730112713576,0.169926329196905,1,Control
ENSG00000127603,-0.311864320650152,9.56797412529524,0.171733958539325,1,Control
ENSG00000101126,-0.185062252767553,6.37118954738439,0.172225980518828,1,Control
ENSG00000075426,-0.237638233789539,7.57528103769057,0.172576313330163,1,Control
ENSG00000163346,0.199307115252049,7.39039571974552,0.172708280835627,1,Control
ENSG00000167984,-0.328850902400837,6.39885716593087,0.173000163263457,1,Control
ENSG00000160219,-0.292122939858968,6.07238960033717,0.173129111182424,1,Control
ENSG00000275023,-0.287373834159676,7.29603624901135,0.173151412502632,1,Control
ENSG00000152518,-0.215126409372799,7.16364581739117,0.173963737583467,1,Control
ENSG00000136250,-0.206544217352758,6.94091966679925,0.175399640749254,1,Control
ENSG00000015133,-0.297668868378316,7.17320763219618,0.175560843018418,1,Control
ENSG00000115268,0.248922966979693,6.72284404363567,0.175655075026402,1,Control
ENSG00000104774,0.197261659560003,6.41103879438731,0.175746973762296,1,Control
ENSG00000158856,0.504477937439972,8.46081310449724,0.176476595441411,1,Control
ENSG00000065978,0.351927448166535,8.59397566227543,0.177787799021545,1,Control
ENSG00000249790,0.670975379925198,7.79736695039294,0.178413753046784,1,Control
ENSG00000179632,0.331445940286407,6.92712579834846,0.180970010987226,1,Control
ENSG00000122566,-0.176659112202461,7.54192085130376,0.183329189943927,1,Control
ENSG00000212232,-0.644195412167908,7.66532568884507,0.18459294123404,1,Control
ENSG00000204463,0.326666391991846,7.40502829485445,0.187785723226055,1,Control
ENSG00000121807,0.273126633129674,6.40912640330504,0.18798495827997,1,Control
ENSG00000005483,-0.184639515152018,7.09020526738553,0.190369919033705,1,Control
ENSG00000100325,0.416639787597782,7.78365935498757,0.192049367693318,1,Control
ENSG00000143321,0.39725941995654,7.5869419609127,0.192853386487927,1,Control
ENSG00000143416,0.604356784224377,7.85629557995046,0.193173513409681,1,Control
ENSG00000112079,-0.143738406741084,7.4596041274671,0.193543143181348,1,Control
ENSG00000115085,-0.334080629310359,6.95669880022556,0.195187902000028,1,Control
ENSG00000148019,-0.492440849469637,5.96961439892633,0.19643326794207,1,Control
ENSG00000127314,-0.218946496479134,7.70070261249799,0.196500495981235,1,Control
ENSG00000275066,-0.191411176606069,6.63960342168363,0.198398406753312,1,Control
ENSG00000040933,-0.219723759052013,7.5215395631006,0.20179219371204,1,Control
ENSG00000130821,0.521662334124818,6.84915359262523,0.204297767062221,1,Control
ENSG00000122122,-0.154195405020088,7.32746739159244,0.205936567512262,1,Control
ENSG00000171634,-0.17106982909051,7.34796403026337,0.206743830550321,1,Control
ENSG00000086758,-0.234350089631523,7.42358763481558,0.209269879911335,1,Control
ENSG00000071073,-0.217873379403206,7.19738864990781,0.209709772016244,1,Control
ENSG00000166947,0.567191957749214,6.97207671163049,0.210726008030763,1,Control
ENSG00000136051,0.171115108585407,7.28988205697185,0.211000823777346,1,Control
ENSG00000169252,-0.419901704721803,5.59240525731685,0.212134583239634,1,Control
ENSG00000068796,-0.163438693132284,6.64983094720177,0.212436451549376,1,Control
ENSG00000161203,0.288452580490628,7.37347164586792,0.213165392723458,1,Control
ENSG00000128487,0.379874114986574,7.76265634921776,0.213309502447764,1,Control
ENSG00000069869,-0.245444794811835,7.68908686894707,0.213850366253238,1,Control
ENSG00000100055,0.213629957671378,8.07381349935061,0.215167231596238,1,Control
ENSG00000152818,-0.222099389340689,9.04490114680108,0.215791334378445,1,Control
ENSG00000154310,-0.30756583212791,5.99924888025634,0.216245888723398,1,Control
ENSG00000005339,-0.252439489127769,7.04390747312346,0.216887537355741,1,Control
ENSG00000117602,0.442878875950499,5.74392118527009,0.217187957589921,1,Control
ENSG00000111801,-0.237175282973614,6.43996977916728,0.218210457781452,1,Control
ENSG00000070182,0.511182767082229,7.53290798225094,0.220389190628152,1,Control
ENSG00000069424,-0.182317368776508,6.61555589559957,0.220766323577921,1,Control
ENSG00000155657,0.244519237993964,7.75784270941116,0.221268321214654,1,Control
ENSG00000160271,-0.256730435224413,6.13037779969753,0.222187552355525,1,Control
ENSG00000186470,-0.229669312376042,7.35070987065426,0.22226352390269,1,Control
ENSG00000117713,-0.250593809775934,6.5456331939798,0.222626330529127,1,Control
ENSG00000185477,-0.310900758979054,6.9035808798671,0.223729918846432,1,Control
ENSG00000274265,-0.195552870061961,7.48278771943215,0.224448699449243,1,Control
ENSG00000107521,0.282817538953983,7.05322768529877,0.228430981549242,1,Control
ENSG00000007968,0.45537854315032,6.533353040726,0.228846786528098,1,Control
ENSG00000131981,0.401795837136437,6.56872993268407,0.228919347213251,1,Control
ENSG00000179218,-0.232044001771205,7.05186892033057,0.229072622719154,1,Control
ENSG00000233276,0.412042880764451,8.1449378808323,0.229487341270374,1,Control
ENSG00000182512,0.452671090781231,6.7246171507842,0.229950501684453,1,Control
ENSG00000145335,0.495697064682043,9.60540007481127,0.231205790163646,1,Control
ENSG00000229474,-0.501544911802369,5.33503751313608,0.232450874470785,1,Control
ENSG00000109861,-0.213344239119677,7.41213006615525,0.232904813233338,1,Control
ENSG00000153563,-0.416989842468635,5.67818521256627,0.232961136200616,1,Control
ENSG00000204482,0.187162409270295,6.46410064250655,0.236517111216392,1,Control
ENSG00000100225,0.395377111858358,9.55028322519289,0.236805600991894,1,Control
ENSG00000102786,-0.129348894471164,6.78095475361483,0.237205991037555,1,Control
ENSG00000140264,0.277278006033867,8.09120138317897,0.237613132579052,1,Control
ENSG00000225783,-0.386855875026328,7.2521795804891,0.238065940138663,1,Control
ENSG00000162402,-0.192908888162103,7.37120965460456,0.23821798980764,1,Control
ENSG00000100100,0.211817583614125,6.53624544276127,0.240107581980363,1,Control
ENSG00000167658,0.210646904812792,9.88716513438441,0.240409398005289,1,Control
ENSG00000126353,0.556635777872003,5.36886566896995,0.24116247337387,1,Control
ENSG00000137462,0.28349284021517,7.88922315284601,0.24140140673876,1,Control
ENSG00000173868,0.356544301653609,7.95100730193355,0.242492375206993,1,Control
ENSG00000102908,-0.199082835498715,6.82485232434431,0.243331457675978,1,Control
ENSG00000148730,-0.135918114031369,7.1697139100561,0.244956267236417,1,Control
ENSG00000158828,0.324756125407901,7.09042045093876,0.244963053274912,1,Control
ENSG00000174197,-0.174837968057786,6.7765611819655,0.245498262995555,1,Control
ENSG00000151131,-0.200921092272326,7.36742165677214,0.248730265092689,1,Control
ENSG00000172575,-0.261190358064849,6.49524099261798,0.248731812513806,1,Control
ENSG00000122026,0.328205999590023,7.66165032168856,0.249260667251382,1,Control
ENSG00000166128,-0.158877097835629,7.34070764466572,0.25095078371749,1,Control
ENSG00000125910,0.187715935333969,7.00993605932847,0.251469989065879,1,Control
ENSG00000187239,-0.126903036759436,6.8916687057308,0.251603356079605,1,Control
ENSG00000172270,0.387111959292089,9.19043225548377,0.251662909449374,1,Control
ENSG00000145012,-0.140580665334348,7.11851109149049,0.251743386845027,1,Control
ENSG00000054654,-0.271200252996535,9.55864238121314,0.252785314870788,1,Control
ENSG00000023902,0.162261576126777,6.52409045442563,0.254268677453031,1,Control
ENSG00000182957,-0.151005829344583,7.25328391623658,0.255110139120083,1,Control
ENSG00000106948,-0.17527631837718,8.74363994787019,0.256162419711782,1,Control
ENSG00000183597,0.266426149002493,6.64858811981336,0.256313817898005,1,Control
ENSG00000167460,-0.168129213288981,6.8917654761899,0.256329409372416,1,Control
ENSG00000172243,0.225990337226172,7.39902391465553,0.25640069884947,1,Control
ENSG00000111144,0.165060056074723,7.23588394905332,0.25680065045491,1,Control
ENSG00000104870,0.229779225638462,7.00165182918948,0.257346339399411,1,Control
ENSG00000119402,-0.126564499797478,6.44657642013072,0.258048178435236,1,Control
ENSG00000121966,-0.22552347868546,7.52191473050118,0.258211900845207,1,Control
ENSG00000152223,-0.165603592378015,6.76504790787416,0.259565429701168,1,Control
ENSG00000100523,-0.239475454437448,6.13240718955581,0.259781207158547,1,Control
ENSG00000135269,-0.228249709037081,6.38897712481709,0.259811232927501,1,Control
ENSG00000164733,0.277148977944318,8.38659714872134,0.261108219771669,1,Control
ENSG00000076108,-0.200359491205335,6.68999512904298,0.261115915085333,1,Control
ENSG00000181467,-0.209574029967922,6.64836881042944,0.261801391715533,1,Control
ENSG00000068028,-0.323330093166269,6.02604118853342,0.26183036941156,1,Control
ENSG00000178719,0.347972279339734,7.16072762365835,0.261887217277554,1,Control
ENSG00000198858,0.396900548366635,9.26234866609127,0.263758489569783,1,Control
ENSG00000174125,0.268783402060418,7.64434044245412,0.264626712253685,1,Control
ENSG00000108219,-0.133900399946185,6.95535047245365,0.264646754278377,1,Control
ENSG00000178927,0.152228666385538,7.23803325903431,0.266042911973291,1,Control
ENSG00000210082,-1.10374305958116,12.4184423982506,0.266638015627814,1,Control
ENSG00000178607,-0.231942512782516,6.5407615385804,0.267040868090287,1,Control
ENSG00000182871,0.346865113843528,5.45963362148097,0.267815948721271,1,Control
ENSG00000117868,-0.206670242150431,6.71575466201069,0.268018109082265,1,Control
ENSG00000100351,-0.188944524396127,6.39124925556845,0.268231010245511,1,Control
ENSG00000168785,0.344149688563986,6.70229802175542,0.268784197806959,1,Control
ENSG00000101439,0.251017134668562,6.64600549210613,0.270485085399406,1,Control
ENSG00000136731,-0.140568119292482,6.73489441865764,0.271872562713737,1,Control
ENSG00000135218,0.227905662806733,6.44481677810527,0.272110704915181,1,Control
ENSG00000159346,0.420989734240383,10.061914675634,0.272197645908908,1,Control
ENSG00000115977,-0.229339843882505,6.95821707032933,0.272362499052568,1,Control
ENSG00000184481,0.38905672203317,7.08662160782284,0.272768969746356,1,Control
ENSG00000117523,-0.19221743158401,7.69613129269262,0.273335050466382,1,Control
ENSG00000251562,-0.180158226109259,13.6777231941309,0.275642571121899,1,Control
ENSG00000116731,-0.179612150485964,6.2447548291116,0.27628451008827,1,Control
ENSG00000156052,0.155702352331216,6.55098661467277,0.276490634280441,1,Control
ENSG00000104093,0.175277416782268,7.37622584813627,0.276771457899607,1,Control
ENSG00000169057,-0.164980350249284,6.61105256056519,0.276885060057254,1,Control
ENSG00000134352,0.23090866347831,6.39167200652746,0.276990840299306,1,Control
ENSG00000022840,0.400632637891366,9.17098898431144,0.276992650661915,1,Control
ENSG00000166135,-0.138650127133501,6.3513835270287,0.27706258656225,1,Control
ENSG00000133606,0.420252878229574,10.2761788938743,0.277582309966453,1,Control
ENSG00000115956,-0.155673354106489,8.33969140899906,0.277763411740238,1,Control
ENSG00000173821,-0.263440391107071,10.1374215088909,0.277953442663507,1,Control
ENSG00000130830,0.409316511643251,8.62754861273066,0.27937576677217,1,Control
ENSG00000100393,-0.192827024965769,7.01567067171815,0.279450371021329,1,Control
ENSG00000166750,-0.22050729619178,7.89988769172089,0.280260400413349,1,Control
ENSG00000213064,-0.175094892569644,7.48320704876366,0.280806182437995,1,Control
ENSG00000173889,-0.155979025583797,7.3422052692961,0.281914609871039,1,Control
ENSG00000095015,0.161857336612037,7.97536787496024,0.282452424019188,1,Control
ENSG00000087086,0.210927368066658,10.3999526027034,0.28253513269945,1,Control
ENSG00000134294,-0.163323701714407,6.93413299251689,0.282962253276844,1,Control
ENSG00000196230,-0.163462103197215,6.83019773319676,0.283373568965734,1,Control
ENSG00000136504,-0.144336747798514,6.34231064190511,0.283952056682615,1,Control
ENSG00000137216,0.378381289401039,6.50946582360306,0.284006843236626,1,Control
ENSG00000188641,0.133627191794647,7.47265326490106,0.28410877283984,1,Control
ENSG00000151883,-0.135997155988797,8.01848672921121,0.284118704471993,1,Control
ENSG00000124222,-0.201950996534976,6.28068366777978,0.28418707057922,1,Control
ENSG00000106348,0.20375543948696,6.85568688381305,0.286366176205197,1,Control
ENSG00000225840,-1.14668673459211,10.5631474949382,0.286665208891437,1,Control
ENSG00000079308,0.478772738556185,8.40497592726479,0.286748021981569,1,Control
ENSG00000167004,-0.187706005750607,6.7272657480044,0.287207585162389,1,Control
ENSG00000123700,0.295173789111341,6.40012407701381,0.28896948535732,1,Control
ENSG00000116747,-0.152751953626468,6.46353707821454,0.289773451492951,1,Control
ENSG00000156738,0.348233460574027,5.58244407808069,0.289854813793918,1,Control
ENSG00000136286,-0.210540941085214,7.47757626791019,0.289930431862894,1,Control
ENSG00000159658,-0.145224151420761,7.33065816855338,0.290669834942162,1,Control
ENSG00000013441,-0.153387556566475,7.15952184810903,0.290744963825513,1,Control
ENSG00000115935,-0.141757004766602,8.45293880937673,0.290897176492206,1,Control
ENSG00000170315,0.403391456291502,10.8012254371045,0.291092514458577,1,Control
ENSG00000118181,0.279561745637095,6.91392606326018,0.29217385400176,1,Control
ENSG00000167548,-0.302470729494655,7.10695904143461,0.292994036088074,1,Control
ENSG00000147138,-0.27491146738468,6.03766162469238,0.293410390115456,1,Control
ENSG00000189319,-0.157709775589753,7.27531590800129,0.294072066118592,1,Control
ENSG00000162924,-0.144574512987722,6.68308111551678,0.294859778672212,1,Control
ENSG00000267322,-0.37680898003042,6.25077108826954,0.294990218691374,1,Control
ENSG00000187837,0.237646088786013,6.6923646344571,0.296047792942944,1,Control
ENSG00000181555,-0.114510960274422,7.11502614199623,0.296651014036837,1,Control
ENSG00000134308,-0.256567194339273,6.24061755066168,0.296797159341003,1,Control
ENSG00000138756,0.187798263360497,6.58543887994487,0.298915787210195,1,Control
ENSG00000184792,0.45231743368311,7.30428718893996,0.299659057391536,1,Control
ENSG00000223609,0.684940051684194,6.81005702457474,0.299989222844921,1,Control
ENSG00000198833,0.239724288865029,6.30775266514191,0.300167556749535,1,Control
ENSG00000196961,0.297074532620244,7.46865382326022,0.3005708854299,1,Control
ENSG00000160445,0.307888520798868,7.03896228393126,0.301238553291507,1,Control
ENSG00000055163,-0.156076711542445,7.68133988907888,0.301344209684763,1,Control
ENSG00000152291,-0.146006796008747,7.64828891255137,0.302263231574929,1,Control
ENSG00000159461,0.217241362826315,6.67153688545926,0.302889234636268,1,Control
ENSG00000090238,0.252844993301458,7.55912742832319,0.303123702550992,1,Control
ENSG00000171552,0.39814642843279,9.44614207883754,0.303724014400664,1,Control
ENSG00000065526,-0.153285933114527,6.98541868721518,0.303887244422347,1,Control
ENSG00000111913,0.160675072149717,9.69519796213594,0.305319145890165,1,Control
ENSG00000044574,-0.177479273940043,6.0699101360593,0.305497240580053,1,Control
ENSG00000160613,-0.181244216927342,6.95950009176334,0.305793171507363,1,Control
ENSG00000151338,-0.176612499510443,6.63545417704241,0.305857702211422,1,Control
ENSG00000162909,-0.203837723882383,7.07333140738373,0.305884979408563,1,Control
ENSG00000171988,0.178570764223654,8.2515264291037,0.306821709224822,1,Control
ENSG00000115649,0.27584794603324,6.58748580760007,0.306869026426484,1,Control
ENSG00000126561,0.140607559779309,6.37370004069477,0.306877323136929,1,Control
ENSG00000143970,-0.140144640490275,6.40104000103501,0.307748766710809,1,Control
ENSG00000131724,0.22614163601328,6.71431293950088,0.307898430560775,1,Control
ENSG00000170471,-0.116495285297708,6.71318189336274,0.308526754156081,1,Control
ENSG00000029534,0.4648429969062,7.67079598214536,0.308542960117054,1,Control
ENSG00000135090,-0.104970336178528,6.59308761297684,0.308553834684177,1,Control
ENSG00000198668,-0.190423334961783,8.30376568251822,0.309483810705152,1,Control
ENSG00000070961,0.130112357133897,7.29286592303165,0.309860924763517,1,Control
ENSG00000048740,-0.143001017040736,8.42722179255843,0.310517875804812,1,Control
ENSG00000229644,0.388860762321748,5.72815266525157,0.310797243579579,1,Control
ENSG00000287306,-0.18404596510426,6.62852327260387,0.310827000855258,1,Control
ENSG00000133639,-0.177546095141573,8.03981113562522,0.310938854453138,1,Control
ENSG00000167703,0.229238235524916,7.09076027494236,0.311091224948062,1,Control
ENSG00000148175,-0.296088157058661,7.03976134269781,0.311288557482129,1,Control
ENSG00000149091,-0.15118919330329,6.88622400119814,0.311410851304825,1,Control
ENSG00000177600,0.225031785590998,8.28295894339876,0.311632848803828,1,Control
ENSG00000110700,0.311160283798515,6.23473461547068,0.312525443078914,1,Control
ENSG00000156273,0.196488817996048,8.2345128143885,0.312988618983598,1,Control
ENSG00000269514,-0.172090554724729,6.34397862169874,0.314221229608165,1,Control
ENSG00000133069,0.441590636460353,5.98815053440003,0.314232309301329,1,Control
ENSG00000144567,0.169244356596937,7.07724059481296,0.314267218337714,1,Control
ENSG00000080824,-0.225315887054468,6.90549730929483,0.314573629672221,1,Control
ENSG00000139163,-0.159166594791801,6.49821343439299,0.315115608059994,1,Control
ENSG00000125818,0.292096592586344,7.81152667514214,0.315222359455925,1,Control
ENSG00000110315,0.21471969458381,6.29922762598399,0.315763211057725,1,Control
ENSG00000109062,-0.175148667752509,6.33647259697171,0.316175536760622,1,Control
ENSG00000082146,0.40956634251434,8.98948686518698,0.316360798518598,1,Control
ENSG00000196776,-0.154212995536979,7.60468420109835,0.317251765279948,1,Control
ENSG00000067225,0.1532654666336,7.72955433981231,0.317431805116911,1,Control
ENSG00000182866,-0.248685176500335,6.70357631677902,0.317797988064918,1,Control
ENSG00000174749,-0.181301440602403,7.28253642392309,0.31819176707605,1,Control
ENSG00000171681,-0.139524889927049,7.55940548423475,0.318409795626316,1,Control
ENSG00000147526,-0.110347462603396,7.61851790712995,0.318833512119203,1,Control
ENSG00000257103,-0.114849443026438,6.44189086434026,0.318922990099158,1,Control
